timestamp,fault_type,fault_mechanism,severity,duration_ms,status,is_operational_transient
105.7,developing,thyristor,0.6487735614791627,0.0,injected,False
176.0,developing,terminal,0.5755248683029643,0.0,injected,False
259.9,incipient,capacitor,0.2447878840877909,0.0,injected,False
767.5,critical,terminal,0.7157443936239105,0.0,injected,False
855.5,critical,terminal,0.8768044583634612,0.0,injected,False
860.9,incipient,terminal,0.2866565963328801,0.0,injected,False
1091.5,developing,capacitor,0.6532131050625042,0.0,injected,False
1420.4,incipient,capacitor,0.20313972197633437,0.0,injected,False
1520.7,developing,thyristor,0.4966980129283657,0.0,injected,False
1634.7,developing,thyristor,0.6919238119432124,0.0,injected,False
1661.5,critical,thyristor,0.8268014964969154,0.0,injected,False
1858.2,incipient,capacitor,0.12918619776971002,0.0,injected,False
2021.0,critical,terminal,0.7224578304346198,0.0,injected,False
2042.5,developing,terminal,0.6071730371313061,0.0,injected,False
2568.5,incipient,capacitor,0.17549582338084788,0.0,injected,False
2788.3,critical,terminal,0.7642237283574483,0.0,injected,False
2865.8,incipient,capacitor,0.3248925025563264,0.0,injected,False
2921.2,developing,terminal,0.6083639516772245,0.0,injected,False
3044.1,critical,capacitor,0.8859437667287358,0.0,injected,False
3114.3,critical,terminal,0.7161385940238133,0.0,injected,False
3154.4,incipient,terminal,0.1693579734029675,0.0,injected,False
3585.3,incipient,capacitor,0.10060991456935238,0.0,injected,False
3596.4,incipient,capacitor,0.14051027936970995,0.0,injected,False
3684.3,critical,terminal,0.7296314394912277,0.0,injected,False
3871.4,developing,terminal,0.48527488058657375,0.0,injected,False
4064.5,incipient,terminal,0.2452300087043029,0.0,injected,False
4568.7,developing,terminal,0.5614472018698572,0.0,injected,False
4599.3,developing,terminal,0.4322970374162719,0.0,injected,False
4631.4,critical,thyristor,0.8752174897607005,0.0,injected,False
4817.6,critical,capacitor,0.8948880301484765,0.0,injected,False
4850.0,incipient,thyristor,0.21001336317698627,0.0,injected,False
4878.1,incipient,thyristor,0.23230971460147326,0.0,injected,False
4970.6,incipient,thyristor,0.24180488192358274,0.0,injected,False
5077.9,developing,capacitor,0.55511813947976,0.0,injected,False
5150.3,developing,thyristor,0.6814546919163934,0.0,injected,False
5255.9,developing,capacitor,0.648387249366757,0.0,injected,False
5925.5,incipient,thyristor,0.2244066814873306,0.0,injected,False
5955.6,critical,capacitor,0.7060433493889504,0.0,injected,False
6071.9,incipient,terminal,0.11039531846316573,0.0,injected,False
6279.6,developing,terminal,0.6866270257191995,0.0,injected,False
6426.0,incipient,capacitor,0.36931617827715235,0.0,injected,False
6438.8,incipient,thyristor,0.2400945657073309,0.0,injected,False
6720.9,critical,thyristor,0.8942183364930392,0.0,injected,False
7116.4,critical,terminal,0.7426117500131177,0.0,injected,False
