timestamp,voltage_v,current_a,temperature_c,delta,omega,Eq_prime,Ed_prime,Eq_dprime,Ed_dprime,Vf,Vr,scenario,run_id
0.0,29.52229936562199,74.3508705074478,-38.24469954749923,0.5,0.0,1.05,0.0,1.05,0.0,1.05,0.0,arctic_cold,1
0.1,30.304626744289575,56.43138613052643,-38.63178270139001,0.3725914974377,-0.007109675969578404,1.0260509589240392,-0.0949405837808087,1.018101472357545,0.3838632662380031,-0.8799389872898576,0.25937845879669646,arctic_cold,1
0.2,29.2447581568928,54.43182379665204,-38.727026352873544,0.07593548331707012,-0.01144442318745151,1.0066270031201698,-0.17461047867761728,0.9932318681103717,0.33686996717811446,0.020537281069798477,0.8835708442444395,arctic_cold,1
0.30000000000000004,28.520549304105558,53.12018132805934,-38.787636818766686,-0.3288876232982418,-0.014119223286472936,1.0003926429052,-0.24747200471620345,0.9887302220356544,0.2585935687600737,0.6443692173921828,1.0518281227254822,arctic_cold,1
0.4,28.251224061027116,52.58035926470539,-38.812152359694245,-0.8020581498224485,-0.015907191728691605,0.9998963195056224,-0.31507313052980823,0.9927450704854927,0.18587072502895186,0.9062034588222522,1.051613705296514,arctic_cold,1
0.5,28.14075406234737,52.43061868078317,-38.81890833208783,-1.324278075899253,-0.01729599668870133,1.000095076957717,-0.3781903386200071,0.9984328844567678,0.11968036083775153,0.9838133296245046,1.010031584910851,arctic_cold,1
0.6000000000000001,28.158416596004447,52.44868723114623,-38.81809414022799,-1.8869931242992788,-0.018508448722429075,0.9987417289196341,-0.4371514088065238,1.0027914177296071,0.05804733738074769,0.9816522936243222,0.9587273577459642,arctic_cold,1
0.7000000000000001,28.23220569192575,52.530831593979286,-38.814389073926066,-2.486345164371485,-0.019637639694926896,0.9949998190571178,-0.4920898240244975,1.004671030625991,-0.00018112356718485772,0.948424517799713,0.9083976817206814,arctic_cold,1
0.8,28.262663959079074,52.62931195101269,-38.809939540992175,-3.120362640775772,-0.02071828884951156,0.9886757527236221,-0.543067906065078,1.0037386193857751,-0.05548186568080501,0.9064734484537135,0.8642571623217655,arctic_cold,1
0.9,28.310704065535887,52.72157985942298,-38.80576313670304,-3.787696714548273,-0.021758754429673656,0.9798719736608941,-0.5901314136708118,1.0000281766903083,-0.10799902171501284,0.8663252685207082,0.8290450893069768,arctic_cold,1
1.0,28.352876782305298,52.796805660832,-38.80235271092933,-4.487049247630074,-0.02275549139409185,0.968829798428305,-0.63333349563088,0.9937450931868494,-0.15773411989943334,0.8330358746074645,0.804117334137564,arctic_cold,1
1.1,28.350012505395775,52.796805660832,-38.80235271092933,-4.487049247630074,-0.02275549139409185,0.968829798428305,-0.63333349563088,0.9937450931868494,-0.15773411989943334,0.8330358746074645,0.804117334137564,arctic_cold,1
