timestamp,fault_type,fault_mechanism,severity,duration_ms,status,is_operational_transient
19.6,incipient,terminal,0.31333006911453554,0.0,injected,False
38.5,developing,capacitor,0.6580258630802999,0.0,injected,False
90.3,developing,capacitor,0.6074573056357399,0.0,injected,False
115.5,incipient,capacitor,0.3539497910662617,0.0,injected,False
148.1,incipient,terminal,0.3478230319301656,0.0,injected,False
199.8,incipient,capacitor,0.28749342438423997,0.0,injected,False
251.4,developing,thyristor,0.5231366293264463,0.0,injected,False
318.4,developing,thyristor,0.5057005769602787,0.0,injected,False
327.6,incipient,terminal,0.36595111833044613,0.0,injected,False
402.3,critical,terminal,0.8623768983403615,0.0,injected,False
471.1,developing,thyristor,0.5546040087031177,0.0,injected,False
533.6,incipient,thyristor,0.1981787331410999,0.0,injected,False
566.6,critical,thyristor,0.7404660074670739,0.0,injected,False
580.6,critical,capacitor,0.754750932790085,0.0,injected,False
643.2,developing,thyristor,0.5905582643852497,0.0,injected,False
679.0,incipient,capacitor,0.14763758767154533,0.0,injected,False
697.5,critical,capacitor,0.760257790772764,0.0,injected,False
807.6,incipient,terminal,0.20229888973719623,0.0,injected,False
843.0,developing,capacitor,0.5069847822528513,0.0,injected,False
880.2,developing,terminal,0.4833865925859291,0.0,injected,False
897.6,developing,terminal,0.6181289053961915,0.0,injected,False
960.4,developing,thyristor,0.654793314235104,0.0,injected,False
960.5,developing,thyristor,0.4273535168316278,0.0,injected,False
981.0,incipient,terminal,0.35446776637323285,0.0,injected,False
1043.1,developing,capacitor,0.5187825603045141,0.0,injected,False
1070.1,incipient,terminal,0.31785814903356047,0.0,injected,False
1091.5,incipient,terminal,0.3964631361848089,0.0,injected,False
1113.2,developing,thyristor,0.4728992357661256,0.0,injected,False
1160.1,incipient,capacitor,0.10844628413063102,0.0,injected,False
1186.5,developing,thyristor,0.6709343206942995,0.0,injected,False
1215.9,developing,thyristor,0.6497755202418325,0.0,injected,False
1251.8,incipient,capacitor,0.1873892255438827,0.0,injected,False
1273.2,incipient,capacitor,0.3301823720860818,0.0,injected,False
1356.8,incipient,capacitor,0.1947594043367305,0.0,injected,False
1395.5,developing,capacitor,0.6329621836072417,0.0,injected,False
1440.6,developing,terminal,0.47375341252329195,0.0,injected,False
1493.9,incipient,capacitor,0.20536383454741536,0.0,injected,False
1494.6,developing,terminal,0.43037554915892773,0.0,injected,False
1497.0,incipient,terminal,0.18612193579654185,0.0,injected,False
1525.9,incipient,capacitor,0.11551373476736888,0.0,injected,False
1541.5,incipient,terminal,0.3725444687873949,0.0,injected,False
1601.4,developing,terminal,0.5425241542860268,0.0,injected,False
1607.5,incipient,capacitor,0.3285863802586654,0.0,injected,False
1637.1,developing,thyristor,0.624342741996587,0.0,injected,False
1684.6,critical,thyristor,0.7024680336345354,0.0,injected,False
1728.8,incipient,terminal,0.13260654347580686,0.0,injected,False
66.94767732387942,operational_transient,spike,0.0,50.0,normal,True
716.2789188595265,operational_transient,spike,0.0,50.0,normal,True
1061.0281194784006,operational_transient,spike,0.0,50.0,normal,True
