timestamp,voltage_v,current_a,temperature_c,delta,omega,Eq_prime,Ed_prime,Eq_dprime,Ed_dprime,Vf,Vr,scenario,run_id
0.0,29.507476856066635,74.3508705074478,46.75530045250077,0.5,0.0,1.05,0.0,1.05,0.0,1.05,0.0,artillery_firing,1
0.1,31.315860638613316,78.90585133345787,46.97695948557902,0.28959967770823103,-0.01397619897960421,1.0238473017066756,-0.12056316450164073,1.0067065967550797,0.5143956015034726,-1.6731807786728783,-1.383437714172463,artillery_firing,1
0.2,29.824354013348575,75.12911266117518,46.792238772607334,-0.36136612074373875,-0.026750250034032304,0.9963302830946792,-0.23001881639522276,0.969931566268633,0.4652431853795552,-0.5134390735432229,0.8733263693973665,artillery_firing,1
0.30000000000000004,28.646066802452076,72.14071629619949,46.652495364302254,-1.3492091413385034,-0.035619323230352266,0.9892781572735035,-0.3289295753619377,0.9670473455783898,0.3554652877091653,0.5315045047709615,1.2160415185025495,artillery_firing,1
0.4,28.175771809740077,70.98315176505844,46.59988920139021,-2.576339896226109,-0.04225512237528417,0.9912136542266096,-0.42038670094415637,0.9780129957783396,0.25545751395040245,0.9518467171256957,1.16656565557238,artillery_firing,1
0.5,28.084984154471208,70.73660690796606,46.58879475333221,-3.993346320400481,-0.04783477697466519,0.9933280367048083,-0.5058199560524721,0.990622076152327,0.16592765027246698,1.0519747126312993,1.0679890788173727,artillery_firing,1
0.6000000000000001,28.115280353306257,70.85384677728901,46.59406570032197,-5.576307234229448,-0.05287236681061386,0.9919160032116087,-0.5856053192325873,0.9999326872359577,0.08227273322027621,1.0235968205279515,0.9630866557481476,artillery_firing,1
0.7000000000000001,28.219517532257814,71.10638850934065,46.60544928951539,-7.311987208090846,-0.05757892638902309,0.9856994441479184,-0.6597009211983615,1.0042492692773892,0.0021879767015072736,0.9469486146375682,0.8592919378106276,artillery_firing,1
0.8,28.334187664080613,71.39831553418927,46.618658682209045,-9.19157448638938,-0.06204289804548079,0.9743898121120239,-0.7279368203945407,1.0031064825282134,-0.0750371721482598,0.8553425609003872,0.762209774658335,artillery_firing,1
0.9,28.45987329294093,71.68456827111129,46.63166387162468,-11.208097729661754,-0.06629983563523582,0.958134301025558,-0.7901295146156952,0.9965428046049305,-0.14941116694791104,0.7642166881974746,0.6763919032778777,artillery_firing,1
1.0,28.552600648198368,71.94112460415955,46.643364096959374,-13.355258493399111,-0.07035986451879896,0.9372997245879604,-0.846129241674256,0.9848422858077975,-0.22066547237713263,0.6816896751408132,0.6052392623564515,artillery_firing,1
1.1,28.558965590221508,71.94112460415955,46.643364096959374,-13.355258493399111,-0.07035986451879896,0.9372997245879604,-0.846129241674256,0.9848422858077975,-0.22066547237713263,0.6816896751408132,0.6052392623564515,artillery_firing,1
1.2000000000000002,28.642969583880184,72.15350498424063,46.65308130583371,-15.626843037096643,-0.07421954227033231,0.9123783057124204,-0.8958411159372199,0.9684292884386073,-0.28843378652151624,0.6125865631935078,0.5513567832023831,artillery_firing,1
1.3,28.69685703041036,72.31189740184143,46.660347007954925,-18.016393640191772,-0.07786741519421216,0.8839419370468549,-0.9392349408791244,0.9478189791480403,-0.35233048836524006,0.5601336775204274,0.5168509056590841,artillery_firing,1
1.4000000000000001,28.721574478402758,72.40895030208938,46.66480684473945,-20.517005811057277,-0.0812868237108441,0.8526174552955316,-0.9763494410059111,0.9235910865344387,-0.4119876667814807,0.5267226920827056,0.5034993620671545,artillery_firing,1
1.5,28.752090515512503,72.43875596227245,46.66617769404863,-23.121191047514554,-0.08445744597350388,0.8190716444455515,-1.0072936061929114,0.8963743190536937,-0.46707386288248925,0.5142632356138825,0.5128311518929143,artillery_firing,1
1.6,28.73374619249821,72.39639955542673,46.66422976806535,-25.820778175283763,-0.08735628200350717,0.7840006810633602,-1.0322462875952538,0.8668356440122016,-0.5173041807500307,0.5243412890616609,0.5461494736150081,artillery_firing,1
1.7000000000000002,28.689965712938537,72.27780886221048,46.65878196911074,-28.60684151797671,-0.08995841947507881,0.748121490128635,-1.0514546482983975,0.8356716958832798,-0.5624460917591624,0.5582760037029371,0.6045127249798209,artillery_firing,1
1.8,28.612400444864107,72.07979011901409,46.649705325168384,-31.4696522732609,-0.0922377688617777,0.7121635877749557,-1.0652317341574695,0.8036008204594371,-0.60232303088226,0.6171150612721477,0.6886789804225918,artillery_firing,1
1.9000000000000001,28.48880758041733,71.80020552673855,46.63693232259902,-34.39865407085743,-0.0941678834687711,0.6768604676049093,-1.0739532613145646,0.7713548053539752,-0.6368168931051231,0.7015844736147738,0.7990137873190398,artillery_firing,1
2.0,28.355763184173277,71.43827998753429,46.620471243565476,-37.38246672393761,-0.09572294610371433,0.6429397580926878,-1.0780536050496479,0.7396695476193151,-0.6658700872273154,0.8119975661466731,0.9353587992872288,artillery_firing,1
2.1,28.183378080800427,70.99503697087664,46.60042500753239,-40.40892441403724,-0.09687898604253654,0.6111114121649937,-1.0780208894931151,0.7092739532336396,-0.6894875963086916,0.9481233187768895,1.0968593122769985,artillery_firing,1
2.2,28.181339149808924,70.99503697087664,46.60042500753239,-40.40892441403724,-0.09687898604253654,0.6111114121649937,-1.0780208894931151,0.7092739532336396,-0.6894875963086916,0.9481233187768895,1.0968593122769985,artillery_firing,1
2.3000000000000003,27.973664800106274,70.473861107393,46.57701375687489,-43.4651565283311,-0.09761537243089735,0.5820532064525751,-1.0743909842622323,0.6808763672145696,-0.7077393585023443,1.1090146106414054,1.2817532834532088,artillery_firing,1
2.4000000000000004,27.738036571163192,69.8811715182016,46.550599728640165,-46.537719809095066,-0.09791661291695064,0.5563928239284184,-1.067740191937726,0.6551478152869677,-0.7207632697121058,1.2927998908487293,1.4871316026524086,artillery_firing,1
2.5,27.47740040254844,69.22715451824966,46.521711460191554,-49.612792031408645,-0.0977744403626374,0.5346860477318783,-1.0586762638192015,0.6327015074457553,-0.7287688664093991,1.4964532382801181,1.7086976118922494,artillery_firing,1
2.6,27.18464646294508,68.52645790192146,46.49106273844549,-52.67643475666573,-0.09719011976235127,0.5173909262602271,-1.047827446403116,0.6140683170242981,-0.7320416890504271,1.715570471271965,1.9405702560546103,artillery_firing,1
2.7,26.913183842234282,67.7986796773672,46.45955956158949,-55.71493012870435,-0.0961768164721865,0.5048385734923349,-1.035829225167804,0.5996685952772132,-0.7309479279486528,1.9442009755972318,2.17520384998635,artillery_firing,1
2.8000000000000003,26.627207408375153,67.06841436500551,46.42828681529708,-58.71518971183087,-0.09476176058866034,0.4972024257956824,-1.0233085783295617,0.5897816781574156,-0.7259385211497306,2.174807005190243,2.4035174245277515,artillery_firing,1
