timestamp,voltage_v,current_a,temperature_c,delta,omega,Eq_prime,Ed_prime,Eq_dprime,Ed_dprime,Vf,Vr,scenario,run_id
0.0,29.509325297278657,74.3508705074478,36.75530045250077,0.5,0.0,1.05,0.0,1.05,0.0,1.05,0.0,rough_terrain,1
0.1,31.316285467200906,78.90585133345787,36.97695948557902,0.28959967770823103,-0.01397619897960421,1.0238473017066756,-0.12056316450164073,1.0067065967550797,0.5143956015034726,-1.6731807786728783,-1.383437714172463,rough_terrain,1
0.2,29.82057629618676,75.12911266117518,36.792238772607334,-0.36136612074373875,-0.026750250034032304,0.9963302830946792,-0.23001881639522276,0.969931566268633,0.4652431853795552,-0.5134390735432229,0.8733263693973665,rough_terrain,1
0.30000000000000004,28.633550578660568,72.14071629619949,36.652495364302254,-1.3492091413385034,-0.035619323230352266,0.9892781572735035,-0.3289295753619377,0.9670473455783898,0.3554652877091653,0.5315045047709615,1.2160415185025495,rough_terrain,1
0.4,28.15674328619054,70.98315176505844,36.59988920139021,-2.576339896226109,-0.04225512237528417,0.9912136542266096,-0.42038670094415637,0.9780129957783396,0.25545751395040245,0.9518467171256957,1.16656565557238,rough_terrain,1
0.5,28.077981201565883,70.73660690796606,36.58879475333221,-3.993346320400481,-0.04783477697466519,0.9933280367048083,-0.5058199560524721,0.990622076152327,0.16592765027246698,1.0519747126312993,1.0679890788173727,rough_terrain,1
0.6000000000000001,28.12983177476322,70.85384677728901,36.59406570032197,-5.576307234229448,-0.05287236681061386,0.9919160032116087,-0.5856053192325873,0.9999326872359577,0.08227273322027621,1.0235968205279515,0.9630866557481476,rough_terrain,1
0.7000000000000001,28.230065616930617,71.10638850934065,36.60544928951539,-7.311987208090846,-0.05757892638902309,0.9856994441479184,-0.6597009211983615,1.0042492692773892,0.0021879767015072736,0.9469486146375682,0.8592919378106276,rough_terrain,1
0.8,28.33149584165323,71.39831553418927,36.618658682209045,-9.19157448638938,-0.06204289804548079,0.9743898121120239,-0.7279368203945407,1.0031064825282134,-0.0750371721482598,0.8553425609003872,0.762209774658335,rough_terrain,1
0.9,28.446195438138083,71.68456827111129,36.63166387162468,-11.208097729661754,-0.06629983563523582,0.958134301025558,-0.7901295146156952,0.9965428046049305,-0.14941116694791104,0.7642166881974746,0.6763919032778777,rough_terrain,1
1.0,28.556789269104726,71.94112460415955,36.643364096959374,-13.355258493399111,-0.07035986451879896,0.9372997245879604,-0.846129241674256,0.9848422858077975,-0.22066547237713263,0.6816896751408132,0.6052392623564515,rough_terrain,1
1.1,28.55516914837456,71.94112460415955,36.643364096959374,-13.355258493399111,-0.07035986451879896,0.9372997245879604,-0.846129241674256,0.9848422858077975,-0.22066547237713263,0.6816896751408132,0.6052392623564515,rough_terrain,1
1.2000000000000002,28.63838646423118,72.15350498424063,36.65308130583371,-15.626843037096643,-0.07421954227033231,0.9123783057124204,-0.8958411159372199,0.9684292884386073,-0.28843378652151624,0.6125865631935078,0.5513567832023831,rough_terrain,1
1.3,28.705827081178782,72.31189740184143,36.660347007954925,-18.016393640191772,-0.07786741519421216,0.8839419370468549,-0.9392349408791244,0.9478189791480403,-0.35233048836524006,0.5601336775204274,0.5168509056590841,rough_terrain,1
1.4000000000000001,28.739151722812085,72.40895030208938,36.66480684473945,-20.517005811057277,-0.0812868237108441,0.8526174552955316,-0.9763494410059111,0.9235910865344387,-0.4119876667814807,0.5267226920827056,0.5034993620671545,rough_terrain,1
1.5,28.75345541952698,72.43875596227245,36.66617769404863,-23.121191047514554,-0.08445744597350388,0.8190716444455515,-1.0072936061929114,0.8963743190536937,-0.46707386288248925,0.5142632356138825,0.5128311518929143,rough_terrain,1
1.6,28.739469827070995,72.39639955542673,36.66422976806535,-25.820778175283763,-0.08735628200350717,0.7840006810633602,-1.0322462875952538,0.8668356440122016,-0.5173041807500307,0.5243412890616609,0.5461494736150081,rough_terrain,1
1.7000000000000002,28.691308405738912,72.27780886221048,36.65878196911074,-28.60684151797671,-0.08995841947507881,0.748121490128635,-1.0514546482983975,0.8356716958832798,-0.5624460917591624,0.5582760037029371,0.6045127249798209,rough_terrain,1
1.8,28.60333846024166,72.07979011901409,36.649705325168384,-31.4696522732609,-0.0922377688617777,0.7121635877749557,-1.0652317341574695,0.8036008204594371,-0.60232303088226,0.6171150612721477,0.6886789804225918,rough_terrain,1
1.9000000000000001,28.504026057464593,71.80020552673855,36.63693232259902,-34.39865407085743,-0.0941678834687711,0.6768604676049093,-1.0739532613145646,0.7713548053539752,-0.6368168931051231,0.7015844736147738,0.7990137873190398,rough_terrain,1
2.0,28.359126759096092,71.43827998753429,36.620471243565476,-37.38246672393761,-0.09572294610371433,0.6429397580926878,-1.0780536050496479,0.7396695476193151,-0.6658700872273154,0.8119975661466731,0.9353587992872288,rough_terrain,1
2.1,28.1810118481147,70.99503697087664,36.60042500753239,-40.40892441403724,-0.09687898604253654,0.6111114121649937,-1.0780208894931151,0.7092739532336396,-0.6894875963086916,0.9481233187768895,1.0968593122769985,rough_terrain,1
2.2,28.176588246160673,70.99503697087664,36.60042500753239,-40.40892441403724,-0.09687898604253654,0.6111114121649937,-1.0780208894931151,0.7092739532336396,-0.6894875963086916,0.9481233187768895,1.0968593122769985,rough_terrain,1
2.3000000000000003,27.971446679813564,70.473861107393,36.57701375687489,-43.4651565283311,-0.09761537243089735,0.5820532064525751,-1.0743909842622323,0.6808763672145696,-0.7077393585023443,1.1090146106414054,1.2817532834532088,rough_terrain,1
2.4000000000000004,27.734522059192614,69.8811715182016,36.550599728640165,-46.537719809095066,-0.09791661291695064,0.5563928239284184,-1.067740191937726,0.6551478152869677,-0.7207632697121058,1.2927998908487293,1.4871316026524086,rough_terrain,1
2.5,27.47015972791895,69.22715451824966,36.521711460191554,-49.612792031408645,-0.0977744403626374,0.5346860477318783,-1.0586762638192015,0.6327015074457553,-0.7287688664093991,1.4964532382801181,1.7086976118922494,rough_terrain,1
2.6,27.18984552644884,68.52645790192146,36.49106273844549,-52.67643475666573,-0.09719011976235127,0.5173909262602271,-1.047827446403116,0.6140683170242981,-0.7320416890504271,1.715570471271965,1.9405702560546103,rough_terrain,1
2.7,26.910727146050533,67.7986796773672,36.45955956158949,-55.71493012870435,-0.0961768164721865,0.5048385734923349,-1.035829225167804,0.5996685952772132,-0.7309479279486528,1.9442009755972318,2.17520384998635,rough_terrain,1
2.8000000000000003,26.628373111394037,67.06841436500551,36.42828681529708,-58.71518971183087,-0.09476176058866034,0.4972024257956824,-1.0233085783295617,0.5897816781574156,-0.7259385211497306,2.174807005190243,2.4035174245277515,rough_terrain,1
2.9000000000000004,26.34769934557474,66.3645740815237,36.398466194385605,-61.66522327610912,-0.092987826587211,0.49446934370811313,-1.0108658049180317,0.5845158513094776,-0.7175512567897367,2.3984388237336507,2.6153311584538286,rough_terrain,1
3.0,26.085912377771947,65.71872911973034,36.371379528737975,-64.55464194898535,-0.09091405926815546,0.4964176439760432,-0.9990544142580375,0.5837831765488307,-0.7064087664728158,2.6052100028341543,2.8001738971896843,rough_terrain,1
3.1,25.86080945781808,65.16236777796038,36.34825817695279,-67.37515499034502,-0.08861466775268124,0.5026084065000631,-0.9883601436127945,0.5872849984208645,-0.6932097928146326,2.785115020391249,2.9484378710009826,rough_terrain,1
3.2,25.697857095752422,64.72328218017712,36.3301493752244,-70.12100600723407,-0.08617613521365754,0.5123963616696422,-0.9791808268695538,0.5945143881284393,-0.6787111334500624,2.9291408368324388,3.052719409509125,rough_terrain,1
3.3000000000000003,25.67932743985382,64.72328218017712,36.3301493752244,-70.12100600723407,-0.08617613521365754,0.5123963616696422,-0.9791808268695538,0.5945143881284393,-0.6787111334500624,2.9291408368324388,3.052719409509125,rough_terrain,1
3.4000000000000004,25.578057399523498,64.4216878330138,36.31778192866355,-72.78928736826664,-0.08369238500259431,0.5249644902053954,-0.9718094034702593,0.6047804055367924,-0.6636986137715555,3.0304983628374984,3.1090412326782997,rough_terrain,1
3.5,25.512395921436713,64.26700812417374,36.31146140450774,-75.38007669088358,-0.08125837640590014,0.5393818578531704,-0.9664225593016135,0.6172553416684766,-0.6489475715714951,3.0856899197277423,3.117595237429042,rough_terrain,1
3.6,25.511784774877516,64.25628272585888,36.31102370645304,-77.89635757002958,-0.07896295455827881,0.5546782759332902,-0.9630771589070518,0.6310407456316495,-0.6351763216185448,3.0951005710298505,3.0827257916082003,rough_terrain,1
3.7,25.549701939044574,64.3747626865923,36.3158628672179,-80.34371868805154,-0.07688208777347527,0.5699240832055887,-0.9617156071834452,0.6452425587839731,-0.6229990687129427,3.062909954206702,3.012126346814419,rough_terrain,1
3.8000000000000003,25.640240175906087,64.59856267791646,36.32502801163012,-82.72986167781268,-0.07507362525656812,0.584301384566763,-0.9621798218655551,0.659042705879889,-0.6128862741988055,2.996332170867411,2.915489655656216,rough_terrain,1
3.9000000000000004,25.758602922665798,64.8985843790526,36.33736451890809,-85.06397930883513,-0.07357437507781736,0.5971554231051718,-0.964232003124914,0.6717553948555641,-0.6051396529982329,2.904409433934375,2.803018242257799,rough_terrain,1
4.0,25.900065979132947,65.244630391217,36.3516644758132,-87.35608232298078,-0.07239974811899674,0.608020475937832,-0.9675793367612819,0.6828609149133964,-0.5998857782077285,2.796698660387179,2.684173826031732,rough_terrain,1
4.1000000000000005,26.040506545367755,65.60878544381204,36.366794887801596,-89.6163518744451,-0.0715456522864927,0.6166211657234916,-0.9718994621882294,0.6920157958404102,-0.5970879511149729,2.682157990103023,2.5668771577041882,rough_terrain,1
4.2,26.19014567021932,65.96758191379422,36.38178501793273,-91.85457800452531,-0.07099194167802615,0.6228548811838596,-0.9768639580551122,0.6990433231659454,-0.596572243119865,2.568407322856134,2.4571772043828837,rough_terrain,1
4.3,26.318336421151887,66.30292691598318,36.39586928371338,-94.07972020159666,-0.07070660702039006,0.6267629535644244,-0.982157978210164,0.7039110870114511,-0.598061633709823,2.4613871716998754,2.359280419781916,rough_terrain,1
4.4,26.322132736274522,66.30292691598318,36.39586928371338,-94.07972020159666,-0.07070660702039006,0.6267629535644244,-0.982157978210164,0.7039110870114511,-0.598061633709823,2.4613871716998754,2.359280419781916,rough_terrain,1
4.5,26.437961342842538,66.60206834656644,36.4084932905202,-96.29960158340297,-0.07064999778828915,0.6284976815838761,-0.9874951646506887,0.7067024082124654,-0.6012121699967476,2.3653365338957437,2.2757901682686246,rough_terrain,1
4.6000000000000005,26.53139178461516,66.85697642995846,36.41929545956111,-98.52073005695982,-0.07077858970534236,0.6282903292009642,-0.9926277682787458,0.7075869883878707,-0.6056464569681943,2.282971192524688,2.2080255248387366,rough_terrain,1
4.7,26.614902760249127,67.06348050691496,36.428076680457224,-100.74822615775143,-0.07104805082266201,0.6264230652864685,-0.99735252579541,0.7067941882900535,-0.6109816998509802,2.2157515115516104,2.156334531957809,rough_terrain,1
4.800000000000001,26.678711866889167,67.22038958836319,36.43476706805569,-102.98583632172657,-0.07141555355105181,0.6232058629138915,-1.0015129878859548,0.7045903742466554,-0.6168512704622156,2.1641629050215787,2.1203590233454315,rough_terrain,1
4.9,26.728098503429177,67.32872694509808,36.4393955485222,-105.23600719795365,-0.0718413978458807,0.6189583332489766,-1.004999155612047,0.701260663302765,-0.6229199798887283,2.1279635622898434,2.099237779407886,rough_terrain,1
5.0,26.749939964720458,67.39112381021444,36.44206470302433,-107.50000183819718,-0.07229007035048844,0.6139957789844412,-1.0077451395980244,0.6970945882686819,-0.6288939369159636,2.1063826396053247,2.091752813450568,rough_terrain,1
5.1000000000000005,26.75584558140537,67.41136909196382,36.442931267932785,-109.77804207398701,-0.07273087413688084,0.6086186011652417,-1.0097254455745874,0.6923749625448505,-0.6345261024801939,2.0982683686553423,2.096430628589302,rough_terrain,1
5.2,26.728973323660917,67.39408699879647,36.4421915210195,-112.06946552912942,-0.07313824854646367,0.6031042475010987,-1.0109503476934236,0.6873692098141642,-0.639618615436309,2.1021943296714753,2.111612156297965,rough_terrain,1
5.300000000000001,26.72903485599008,67.34450618856245,36.44007030461238,-114.37288906527502,-0.07349187193868073,0.5977010624774662,-1.0114606902458358,0.6823225511244447,-0.6440227908449788,2.1165352704834137,2.1355039669956084,rough_terrain,1
5.4,26.70230573869271,67.26828507133925,36.436812380309505,-116.68637293688322,-0.07377661137611069,0.5926236054873356,-1.011322365309174,0.6774526211354928,-0.6476374727158852,2.1395238019742577,2.1662210311539867,rough_terrain,1
5.5,26.69593121709903,67.26828507133925,36.436812380309505,-116.68637293688322,-0.07377661137611069,0.5926236054873356,-1.011322365309174,0.6774526211354928,-0.6476374727158852,2.1395238019742577,2.1662210311539867,rough_terrain,1
5.6000000000000005,26.654085870810615,67.1713635547999,36.432674985939286,-119.00758143970953,-0.07398236066097384,0.588049172040733,-1.0106206572601661,0.6729452431746228,-0.6504062391019334,2.1692976362146443,2.2018286169325876,rough_terrain,1
5.7,26.616580953754408,67.05981873998876,36.42792073444447,-121.33393711477464,-0.07410378141849364,0.5841154690671746,-1.0094545863864566,0.6689512974397505,-0.6523137262716838,2.2039447982438762,2.24038828905823,rough_terrain,1
5.800000000000001,26.56270852904172,66.93971078574097,36.422810340346345,-123.66276531608581,-0.07413996226701984,0.580919394763283,-1.0079314032176239,0.6655846315982458,-0.6533813304742287,2.241551528322783,2.280010074095341,rough_terrain,1
