timestamp,fault_type,fault_mechanism,severity,duration_ms,status,is_operational_transient
215.6,critical,thyristor,0.8886692814110216,0.0,injected,False
414.1,critical,capacitor,0.8768558004469017,0.0,injected,False
416.5,critical,terminal,0.8766689363796399,0.0,injected,False
545.1,incipient,capacitor,0.2340502412971242,0.0,injected,False
992.1,developing,terminal,0.45896450208409834,0.0,injected,False
995.1,critical,terminal,0.7613904193538227,0.0,injected,False
1445.5,critical,capacitor,0.8436513270548136,0.0,injected,False
1723.7,developing,capacitor,0.5252161073291622,0.0,injected,False
2182.8,critical,thyristor,0.7314093191686764,0.0,injected,False
2488.2,incipient,thyristor,0.28554291758423844,0.0,injected,False
2520.6,incipient,terminal,0.1862204138190757,0.0,injected,False
2962.5,incipient,terminal,0.1698301987494734,0.0,injected,False
3527.7,critical,terminal,0.84906918320705,0.0,injected,False
3567.0,developing,capacitor,0.467994058676095,0.0,injected,False
3662.2,incipient,terminal,0.3390358169183617,0.0,injected,False
3998.7,critical,terminal,0.7228710811708049,0.0,injected,False
4095.9,incipient,capacitor,0.2653477981295096,0.0,injected,False
4300.7,incipient,capacitor,0.2978466014357867,0.0,injected,False
4567.7,developing,thyristor,0.4106709972017163,0.0,injected,False
4614.7,critical,capacitor,0.7924690428570329,0.0,injected,False
4966.8,incipient,capacitor,0.12002296614167003,0.0,injected,False
5001.5,developing,thyristor,0.5719637688960053,0.0,injected,False
5082.4,developing,capacitor,0.5521969576644165,0.0,injected,False
5670.3,incipient,thyristor,0.19452867984340216,0.0,injected,False
5698.6,developing,capacitor,0.535776304963396,0.0,injected,False
5818.2,incipient,thyristor,0.24388782370885684,0.0,injected,False
5856.7,critical,terminal,0.7180835983190693,0.0,injected,False
5863.8,developing,capacitor,0.5730236867942383,0.0,injected,False
5971.7,incipient,thyristor,0.3376208192100013,0.0,injected,False
6376.0,critical,thyristor,0.733937138288533,0.0,injected,False
6770.3,incipient,terminal,0.19366333869992342,0.0,injected,False
6991.3,incipient,thyristor,0.2872204748232384,0.0,injected,False
