timestamp,voltage,current,temperature,load_percent,v_ripple,transient_flag,event_id,scenario,run_id,time_to_next_fault,fault_within_5s,fault_within_30s,fault_type,fault_severity
2026-02-22 23:16:50.613682,16.0,51.70470377274701,98.84479051525665,0.5170470377274701,0.0,0,0,desert_heat,2,33.7,0,0,None,0
2026-02-22 23:16:50.713682,16.0,45.5655790643339,99.44646019107562,0.45565579064333905,0.0,0,0,desert_heat,2,33.6,0,0,None,0
2026-02-22 23:16:50.813682,16.0,49.48518028567516,99.88749531485735,0.4948518028567516,0.0,0,0,desert_heat,2,33.5,0,0,None,0
2026-02-22 23:16:50.913682,16.0,46.513954090122226,98.9454675070993,0.4651395409012222,0.0,0,0,desert_heat,2,33.4,0,0,None,0
2026-02-22 23:16:51.013682,16.0,51.60753927538242,100.45953212703613,0.5160753927538242,0.0,0,0,desert_heat,2,33.3,0,0,None,0
2026-02-22 23:16:51.113682,16.0,41.0844649774252,99.592288601369,0.410844649774252,0.0,0,0,desert_heat,2,33.2,0,0,None,0
2026-02-22 23:16:51.213682,16.0,52.091710876702365,99.25820589916623,0.5209171087670237,0.0,0,0,desert_heat,2,33.1,0,0,None,0
2026-02-22 23:16:51.313682,16.0,38.669981847244436,99.85487306224417,0.3866998184724444,0.0,0,0,desert_heat,2,33.0,0,0,None,0
2026-02-22 23:16:51.413682,16.0,47.66825107627642,100.81739495941441,0.4766825107627642,0.0,0,0,desert_heat,2,32.9,0,0,None,0
2026-02-22 23:16:51.513682,16.0,41.73692647328304,100.63124340224637,0.4173692647328304,0.0,0,0,desert_heat,2,32.8,0,0,None,0
2026-02-22 23:16:51.613682,16.0,49.28897608189741,99.71867497557753,0.49288976081897407,0.0,0,0,desert_heat,2,32.7,0,0,None,0
2026-02-22 23:16:51.713682,16.0,56.19238578903462,99.79949707642746,0.5619238578903462,0.0,0,0,desert_heat,2,32.6,0,0,None,0
2026-02-22 23:16:51.813682,16.0,39.79102719985783,99.56588955704463,0.3979102719985783,0.0,0,0,desert_heat,2,32.5,0,0,None,0
2026-02-22 23:16:51.913682,16.0,45.05099162726307,100.05844982144058,0.4505099162726307,0.0,0,0,desert_heat,2,32.4,0,0,None,0
2026-02-22 23:16:52.013682,16.0,40.874105574033806,100.22064601841878,0.40874105574033803,0.0,0,0,desert_heat,2,32.3,0,0,None,0
2026-02-22 23:16:52.113682,16.0,42.723238510523856,99.48691689572682,0.42723238510523853,0.0,0,0,desert_heat,2,32.2,0,0,None,0
2026-02-22 23:16:52.213682,16.0,44.257916879447414,100.94439881827199,0.4425791687944741,0.0,0,0,desert_heat,2,32.1,0,0,None,0
2026-02-22 23:16:52.313682,16.0,40.04498693731525,99.76558519745892,0.4004498693731525,0.0,0,0,desert_heat,2,32.0,0,0,None,0
2026-02-22 23:16:52.413682,16.0,41.163200072077586,100.4177045493642,0.4116320007207759,0.0,0,0,desert_heat,2,31.9,0,0,None,0
2026-02-22 23:16:52.513682,16.0,39.935168446055535,100.01019158297898,0.39935168446055536,0.0,0,0,desert_heat,2,31.8,0,0,None,0
2026-02-22 23:16:52.613682,16.0,50.93144359611291,99.99444457877442,0.5093144359611291,0.0,0,0,desert_heat,2,31.7,0,0,None,0
2026-02-22 23:16:52.713682,16.0,53.627083248462824,99.94779473617281,0.5362708324846283,0.0,0,0,desert_heat,2,31.6,0,0,None,0
2026-02-22 23:16:52.813682,16.0,38.957950989779164,100.23082470218128,0.38957950989779166,0.0,0,0,desert_heat,2,31.5,0,0,None,0
2026-02-22 23:16:52.913682,16.0,37.77874717430603,99.547489639765,0.37778747174306027,0.0,0,0,desert_heat,2,31.4,0,0,None,0
2026-02-22 23:16:53.013682,16.0,45.251239769294756,99.42504175129544,0.45251239769294754,0.0,0,0,desert_heat,2,31.3,0,0,None,0
2026-02-22 23:16:53.113682,16.0,49.43955123865042,100.19404699174498,0.49439551238650414,0.0,0,0,desert_heat,2,31.2,0,0,None,0
2026-02-22 23:16:53.213682,16.0,52.12005575693453,99.8267027076048,0.5212005575693454,0.0,0,0,desert_heat,2,31.1,0,0,None,0
2026-02-22 23:16:53.313682,16.0,40.40825180719332,100.10075776898883,0.4040825180719332,0.0,0,0,desert_heat,2,31.0,0,0,None,0
2026-02-22 23:16:53.413682,16.0,38.8123155987588,99.70315850718832,0.388123155987588,0.0,0,0,desert_heat,2,30.9,0,0,None,0
2026-02-22 23:16:53.513682,16.0,36.38248719976633,99.71135223822087,0.36382487199766333,0.0,0,0,desert_heat,2,30.8,0,0,None,0
2026-02-22 23:16:53.613682,16.0,47.380633742151446,99.88079704113788,0.47380633742151446,0.0,0,0,desert_heat,2,30.7,0,0,None,0
2026-02-22 23:16:53.713682,16.0,49.52770547467454,100.35470781585883,0.49527705474674544,0.0,0,0,desert_heat,2,30.6,0,0,None,0
2026-02-22 23:16:53.813682,16.0,47.39304199418835,99.49431507688635,0.4739304199418835,0.0,0,0,desert_heat,2,30.5,0,0,None,0
2026-02-22 23:16:53.913682,16.0,49.52727569108419,100.37974133427376,0.49527275691084194,0.0,0,0,desert_heat,2,30.4,0,0,None,0
2026-02-22 23:16:54.013682,16.0,50.088443029319905,99.56135941011621,0.5008844302931991,0.0,0,0,desert_heat,2,30.3,0,0,None,0
2026-02-22 23:16:54.113682,16.0,44.20373440195341,100.62344661532545,0.44203734401953415,0.0,0,0,desert_heat,2,30.2,0,0,None,0
2026-02-22 23:16:54.213682,16.0,49.353058875801835,100.18406137541999,0.49353058875801836,0.0,0,0,desert_heat,2,30.1,0,0,None,0
2026-02-22 23:16:54.313682,16.0,39.1294191081551,99.54334966262198,0.391294191081551,0.0,0,0,desert_heat,2,30.0,0,1,None,0
2026-02-22 23:16:54.413682,16.0,45.6381742149386,100.05797564481308,0.45638174214938604,0.0,0,0,desert_heat,2,29.9,0,1,None,0
2026-02-22 23:16:54.513682,16.0,43.861549189175484,100.09376085193966,0.43861549189175486,0.0,0,0,desert_heat,2,29.8,0,1,None,0
2026-02-22 23:16:54.613682,16.0,41.89579295167211,99.36000141716829,0.41895792951672106,0.0,0,0,desert_heat,2,29.7,0,1,None,0
2026-02-22 23:16:54.713682,16.0,44.52838178573479,99.84958789418003,0.4452838178573479,0.0,0,0,desert_heat,2,29.6,0,1,None,0
2026-02-22 23:16:54.813682,16.0,54.35781125450636,100.51106016589218,0.5435781125450636,0.0,0,0,desert_heat,2,29.5,0,1,None,0
2026-02-22 23:16:54.913682,16.0,39.80188233424309,100.83144023734765,0.3980188233424309,0.0,0,0,desert_heat,2,29.4,0,1,None,0
2026-02-22 23:16:55.013682,16.0,40.330884076607646,100.74235770667924,0.4033088407660764,0.0,0,0,desert_heat,2,29.3,0,1,None,0
2026-02-22 23:16:55.113682,16.0,50.59786220121158,99.41107005942904,0.5059786220121159,0.0,0,0,desert_heat,2,29.2,0,1,None,0
2026-02-22 23:16:55.213682,16.0,39.39687257053296,100.22628598829812,0.39396872570532965,0.0,0,0,desert_heat,2,29.1,0,1,None,0
2026-02-22 23:16:55.313682,16.0,38.80302948467767,100.66982068233705,0.3880302948467767,0.0,0,0,desert_heat,2,29.0,0,1,None,0
2026-02-22 23:16:55.413682,16.0,39.24107384990656,99.70681369695636,0.39241073849906566,0.0,0,0,desert_heat,2,28.9,0,1,None,0
2026-02-22 23:16:55.513682,16.0,43.85447428773192,100.30733077399516,0.43854474287731915,0.0,0,0,desert_heat,2,28.8,0,1,None,0
2026-02-22 23:16:55.613682,16.0,44.24657019253671,100.62121825567506,0.44246570192536705,0.0,0,0,desert_heat,2,28.7,0,1,None,0
2026-02-22 23:16:55.713682,16.0,41.259526104331634,100.28376755709736,0.41259526104331634,0.0,0,0,desert_heat,2,28.6,0,1,None,0
2026-02-22 23:16:55.813682,16.0,47.167515970072124,99.84129895244638,0.4716751597007212,0.0,0,0,desert_heat,2,28.5,0,1,None,0
2026-02-22 23:16:55.913682,16.0,44.913145222658756,100.53816734828771,0.44913145222658757,0.0,0,0,desert_heat,2,28.4,0,1,None,0
2026-02-22 23:16:56.013682,16.0,46.7571349973711,100.87343626162978,0.46757134997371097,0.0,0,0,desert_heat,2,28.3,0,1,None,0
2026-02-22 23:16:56.113682,16.0,41.5624590394059,99.3930472171059,0.415624590394059,0.0,0,0,desert_heat,2,28.2,0,1,None,0
2026-02-22 23:16:56.213682,16.0,42.94659495293576,99.87038093425393,0.4294659495293576,0.0,0,0,desert_heat,2,28.1,0,1,None,0
2026-02-22 23:16:56.313682,16.0,38.58257362363003,99.97955869529686,0.38582573623630034,0.0,0,0,desert_heat,2,28.0,0,1,None,0
2026-02-22 23:16:56.413682,16.0,46.54962350757631,100.62619917759064,0.4654962350757631,0.0,0,0,desert_heat,2,27.9,0,1,None,0
2026-02-22 23:16:56.513682,16.0,43.92213347313661,100.28026245735585,0.4392213347313661,0.0,0,0,desert_heat,2,27.8,0,1,None,0
2026-02-22 23:16:56.613682,16.0,43.440563217113684,99.45824400772558,0.4344056321711368,0.0,0,0,desert_heat,2,27.7,0,1,None,0
2026-02-22 23:16:56.713682,16.0,47.48904075431205,100.15387722953385,0.4748904075431205,0.0,0,0,desert_heat,2,27.6,0,1,None,0
2026-02-22 23:16:56.813682,16.0,37.58037646644547,99.37831870048109,0.37580376466445475,0.0,0,0,desert_heat,2,27.5,0,1,None,0
2026-02-22 23:16:56.913682,16.0,41.948343459805336,99.71363816323796,0.4194834345980534,0.0,0,0,desert_heat,2,27.4,0,1,None,0
2026-02-22 23:16:57.013682,16.0,48.34271436197294,100.32304558324353,0.4834271436197294,0.0,0,0,desert_heat,2,27.3,0,1,None,0
2026-02-22 23:16:57.113682,16.0,38.47699049577065,99.35378207441471,0.3847699049577065,0.0,0,0,desert_heat,2,27.2,0,1,None,0
2026-02-22 23:16:57.213682,16.0,47.693816363580474,100.34592717904306,0.4769381636358047,0.0,0,0,desert_heat,2,27.1,0,1,None,0
2026-02-22 23:16:57.313682,16.0,43.94520866485132,100.57411424289823,0.4394520866485132,0.0,0,0,desert_heat,2,27.0,0,1,None,0
2026-02-22 23:16:57.413682,16.0,50.801986577699395,99.18705259713253,0.508019865776994,0.0,0,0,desert_heat,2,26.9,0,1,None,0
2026-02-22 23:16:57.513682,16.0,37.940021664953875,100.78191188467541,0.3794002166495387,0.0,0,0,desert_heat,2,26.8,0,1,None,0
2026-02-22 23:16:57.613682,16.0,39.83223348663549,99.52824076107554,0.3983223348663549,0.0,0,0,desert_heat,2,26.7,0,1,None,0
2026-02-22 23:16:57.713682,16.0,36.53935358323924,101.07558733080874,0.3653935358323924,0.0,0,0,desert_heat,2,26.6,0,1,None,0
2026-02-22 23:16:57.813682,16.0,37.73018205534902,100.12782735921246,0.37730182055349015,0.0,0,0,desert_heat,2,26.5,0,1,None,0
2026-02-22 23:16:57.913682,16.0,42.50335338248686,100.21185563848246,0.4250335338248686,0.0,0,0,desert_heat,2,26.4,0,1,None,0
2026-02-22 23:16:58.013682,16.0,39.46483196194996,100.16077281581477,0.3946483196194996,0.0,0,0,desert_heat,2,26.3,0,1,None,0
2026-02-22 23:16:58.113682,16.0,55.581896853147626,100.02228161855325,0.5558189685314763,0.0,0,0,desert_heat,2,26.2,0,1,None,0
2026-02-22 23:16:58.213682,16.0,37.2104748040688,100.39558861809095,0.37210474804068805,0.0,0,0,desert_heat,2,26.1,0,1,None,0
2026-02-22 23:16:58.313682,16.0,43.91621370346749,99.64975303448047,0.4391621370346749,0.0,0,0,desert_heat,2,26.0,0,1,None,0
2026-02-22 23:16:58.413682,16.0,51.58348392766305,100.54506743155773,0.5158348392766305,0.0,0,0,desert_heat,2,25.9,0,1,None,0
2026-02-22 23:16:58.513682,16.0,50.74819563472557,98.95823021583902,0.5074819563472557,0.0,0,0,desert_heat,2,25.8,0,1,None,0
2026-02-22 23:16:58.613682,16.0,36.91269815965622,100.7298401920887,0.3691269815965622,0.0,0,0,desert_heat,2,25.7,0,1,None,0
2026-02-22 23:16:58.713682,16.0,46.62695553980696,101.20192370387626,0.4662695553980696,0.0,0,0,desert_heat,2,25.6,0,1,None,0
2026-02-22 23:16:58.813682,16.0,37.79115335952634,99.3807203717818,0.3779115335952634,0.0,0,0,desert_heat,2,25.5,0,1,None,0
2026-02-22 23:16:58.913682,16.0,45.930718186306585,100.21669289684002,0.45930718186306585,0.0,0,0,desert_heat,2,25.4,0,1,None,0
2026-02-22 23:16:59.013682,16.0,49.640668939044296,100.47449252228262,0.49640668939044297,0.0,0,0,desert_heat,2,25.3,0,1,None,0
2026-02-22 23:16:59.113682,16.0,42.449401231402604,98.90459870369295,0.42449401231402606,0.0,0,0,desert_heat,2,25.2,0,1,None,0
2026-02-22 23:16:59.213682,16.0,51.15623234392902,99.32180940534857,0.5115623234392902,0.0,0,0,desert_heat,2,25.1,0,1,None,0
2026-02-22 23:16:59.313682,16.0,38.47222973445347,100.32760123756121,0.3847222973445347,0.0,0,0,desert_heat,2,25.0,0,1,None,0
2026-02-22 23:16:59.413682,16.0,43.269861237549264,100.06673838907146,0.4326986123754927,0.0,0,0,desert_heat,2,24.9,0,1,None,0
2026-02-22 23:16:59.513682,16.0,44.1558463790332,99.27822589936447,0.441558463790332,0.0,0,0,desert_heat,2,24.8,0,1,None,0
2026-02-22 23:16:59.613682,16.0,40.436428926187915,100.97189070085801,0.4043642892618791,0.0,0,0,desert_heat,2,24.7,0,1,None,0
2026-02-22 23:16:59.713682,16.0,49.48205486383722,99.79279248383095,0.4948205486383722,0.0,0,0,desert_heat,2,24.6,0,1,None,0
2026-02-22 23:16:59.813682,16.0,48.684050673937776,99.643761914776,0.4868405067393778,0.0,0,0,desert_heat,2,24.5,0,1,None,0
2026-02-22 23:16:59.913682,16.0,43.55372339222199,100.47750294024839,0.4355372339222199,0.0,0,0,desert_heat,2,24.4,0,1,None,0
2026-02-22 23:17:00.013682,16.0,42.64304059655781,99.72903877649331,0.42643040596557813,0.0,0,0,desert_heat,2,24.3,0,1,None,0
2026-02-22 23:17:00.113682,16.0,55.4854710483901,100.1507800586523,0.554854710483901,0.0,0,0,desert_heat,2,24.2,0,1,None,0
2026-02-22 23:17:00.213682,16.0,49.771573877239035,99.43337588191933,0.49771573877239034,0.0,0,0,desert_heat,2,24.1,0,1,None,0
2026-02-22 23:17:00.313682,16.0,42.58054352275004,99.92191540706952,0.4258054352275004,0.0,0,0,desert_heat,2,24.0,0,1,None,0
2026-02-22 23:17:00.413682,16.0,40.19363638722861,99.16536532390997,0.4019363638722861,0.0,0,0,desert_heat,2,23.9,0,1,None,0
