timestamp,voltage,current,temperature,load_percent,v_ripple,transient_flag,event_id,scenario,run_id,time_to_next_fault,fault_within_5s,fault_within_30s,fault_type,fault_severity
2026-02-22 23:16:51.446846,28.0,37.01011954931338,66.06529162246885,0.3701011954931338,0.0,0,0,emp_simulation,6,36.5,0,0,None,0
2026-02-22 23:16:51.546846,28.033065439534123,44.7713208383213,64.446174560457,0.44771320838321305,0.0,0,0,emp_simulation,6,36.4,0,0,None,0
2026-02-22 23:16:51.646846,28.032906517870956,46.75662622864575,64.73516403424495,0.4675662622864575,0.0,0,0,emp_simulation,6,36.3,0,0,None,0
2026-02-22 23:16:51.746846,28.010361741715105,39.59412676822113,65.23134038551889,0.39594126768221133,0.0,0,0,emp_simulation,6,36.2,0,0,None,0
2026-02-22 23:16:51.846846,28.0282376868764,45.636199891111964,64.8838859867091,0.4563619989111196,0.0,0,0,emp_simulation,6,36.1,0,0,None,0
2026-02-22 23:16:51.946846,27.894684132901762,42.11608491673749,64.33601162300019,0.42116084916737495,0.0,0,0,emp_simulation,6,36.0,0,0,None,0
2026-02-22 23:16:52.046846,27.917923626435442,44.0675070924822,64.42762821580438,0.440675070924822,0.0,0,0,emp_simulation,6,35.9,0,0,None,0
2026-02-22 23:16:52.146846,27.95208606038882,46.605493700508994,64.47824182958277,0.46605493700508993,0.0,0,0,emp_simulation,6,35.8,0,0,None,0
2026-02-22 23:16:52.246846,27.982778743921582,33.261677424456124,64.49902887549894,0.33261677424456126,0.0,0,0,emp_simulation,6,35.7,0,0,None,0
2026-02-22 23:16:52.346846,27.98877095432893,50.618690997283764,65.30785961277273,0.5061869099728377,0.0,0,0,emp_simulation,6,35.6,0,0,None,0
2026-02-22 23:16:52.446846,27.9855458342855,53.72804730105355,65.47138603959037,0.5372804730105355,0.0,0,0,emp_simulation,6,35.5,0,0,None,0
2026-02-22 23:16:52.546846,27.977244767359128,31.633484143654698,65.09862185736729,0.316334841436547,0.0,0,0,emp_simulation,6,35.4,0,0,None,0
2026-02-22 23:16:52.646846,28.092420441291402,44.38523483651648,65.07741333008887,0.4438523483651648,0.0,0,0,emp_simulation,6,35.3,0,0,None,0
