timestamp,voltage,current,temperature,load_percent,v_ripple,transient_flag,event_id,scenario,run_id,time_to_next_fault,fault_within_5s,fault_within_30s,fault_type,fault_severity
2026-02-22 23:16:51.224136,28.0,52.89026671278534,65.03910789592189,0.5289026671278534,0.0,0,0,weapons_active,5,16.0,0,1,None,0
2026-02-22 23:16:51.324136,27.93709635362926,46.266849837841605,66.04783949988912,0.46266849837841606,0.0,0,0,weapons_active,5,15.9,0,1,None,0
2026-02-22 23:16:51.424136,27.939827786155657,42.409075658029224,65.35650340056738,0.42409075658029227,0.0,0,0,weapons_active,5,15.8,0,1,None,0
2026-02-22 23:16:51.524136,27.97709807727727,49.732489124017015,65.98409020672352,0.49732489124017015,0.0,0,0,weapons_active,5,15.7,0,1,None,0
2026-02-22 23:16:51.624136,27.91928370056864,40.22735284144404,64.28024229271475,0.40227352841444036,0.0,0,0,weapons_active,5,15.6,0,1,None,0
2026-02-22 23:16:51.724136,27.92067225055435,45.50518600857499,64.53845195314418,0.4550518600857499,0.0,0,0,weapons_active,5,15.5,0,1,None,0
2026-02-22 23:16:51.824136,27.908753148186392,39.89647852343741,64.57295250735045,0.39896478523437406,0.0,0,0,weapons_active,5,15.4,0,1,None,0
2026-02-22 23:16:51.924136,27.942049431827936,44.05654565904628,64.49926150870951,0.44056545659046276,0.0,0,0,weapons_active,5,15.3,0,1,None,0
2026-02-22 23:16:52.024136,28.019896651453912,39.26116884721897,64.63758973943004,0.3926116884721897,0.0,0,0,weapons_active,5,15.2,0,1,None,0
2026-02-22 23:16:52.124136,27.9460555203083,40.23273098873549,63.77428811500559,0.40232730988735493,0.0,0,0,weapons_active,5,15.1,0,1,None,0
2026-02-22 23:16:52.224136,27.955933748916753,40.71898920993968,64.79644809883459,0.4071898920993968,0.0,0,0,weapons_active,5,15.0,0,1,None,0
2026-02-22 23:16:52.324136,27.97960995266554,50.55632142457021,64.30133191440602,0.505563214245702,0.0,0,0,weapons_active,5,14.9,0,1,None,0
2026-02-22 23:16:52.424136,27.98035509699802,41.86671392649997,63.94007967434538,0.4186671392649997,0.0,0,0,weapons_active,5,14.8,0,1,None,0
2026-02-22 23:16:52.524136,27.935836836134282,43.03927841061285,64.81313000931604,0.4303927841061285,0.0,0,0,weapons_active,5,14.7,0,1,None,0
2026-02-22 23:16:52.624136,27.921051056720493,46.998693395010605,65.91439333000075,0.46998693395010605,0.0,0,0,weapons_active,5,14.6,0,1,None,0
2026-02-22 23:16:52.724136,27.917427564737945,47.255496326766064,65.56573244463813,0.4725549632676606,0.0,0,0,weapons_active,5,14.5,0,1,None,0
2026-02-22 23:16:52.824136,27.94874493633469,38.16567617209878,64.72208737689645,0.3816567617209878,0.0,0,0,weapons_active,5,14.4,0,1,None,0
2026-02-22 23:16:52.924136,27.92251316484222,42.791149621877864,65.4278144444491,0.4279114962187786,0.0,0,0,weapons_active,5,14.3,0,1,None,0
2026-02-22 23:16:53.024136,27.910180116637523,44.60431642929814,65.21092438976788,0.4460431642929814,0.0,0,0,weapons_active,5,14.2,0,1,None,0
2026-02-22 23:16:53.124136,27.89326370936644,52.13473252085258,64.546476944467,0.5213473252085258,0.0,0,0,weapons_active,5,14.1,0,1,None,0
2026-02-22 23:16:53.224136,27.985823477197794,41.82549193375332,65.41838782703357,0.4182549193375332,0.0,0,0,weapons_active,5,14.0,0,1,None,0
2026-02-22 23:16:53.324136,28.04257277487974,35.57823282158189,65.01425082004516,0.3557823282158189,0.0,0,0,weapons_active,5,13.9,0,1,None,0
2026-02-22 23:16:53.424136,28.055052206150158,54.813380758354356,64.35427691321725,0.5481338075835436,0.0,0,0,weapons_active,5,13.8,0,1,None,0
