timestamp,voltage,current,temperature,load_percent,v_ripple,transient_flag,event_id,scenario,run_id,time_to_next_fault,fault_within_5s,fault_within_30s,fault_type,fault_severity
2026-02-22 23:16:51.025905,27.19322489041234,51.47600729995637,65.41527230068138,0.5147600729995637,0.0,0,0,rough_terrain,4,15.9,0,1,None,0
2026-02-22 23:16:51.125905,27.244623232947866,58.81073146785869,64.45927593995891,0.5881073146785869,0.0,0,0,rough_terrain,4,15.8,0,1,None,0
2026-02-22 23:16:51.225905,27.17075327861704,44.373800744785,64.6796621281117,0.44373800744785,0.0,0,0,rough_terrain,4,15.7,0,1,None,0
2026-02-22 23:16:51.325905,27.143692345422593,53.19970918511814,64.69855238494111,0.5319970918511814,0.0,0,0,rough_terrain,4,15.6,0,1,None,0
2026-02-22 23:16:51.425905,27.21653145390532,43.65811967196031,64.82044326869752,0.43658119671960305,0.0,0,0,rough_terrain,4,15.5,0,1,None,0
2026-02-22 23:16:51.525905,27.2157040402967,43.63346788828691,65.46810225981095,0.4363346788828691,0.0,0,0,rough_terrain,4,15.4,0,1,None,0
2026-02-22 23:16:51.625905,27.33382397315156,47.14675634244704,65.25047283059698,0.4714675634244704,0.0,0,0,rough_terrain,4,15.3,0,1,None,0
2026-02-22 23:16:51.725905,27.10753284706256,55.84811018683937,66.22958355017118,0.5584811018683937,0.0,0,0,rough_terrain,4,15.2,0,1,None,0
2026-02-22 23:16:51.825905,27.246737684546268,54.09678897412689,64.73730814484287,0.5409678897412689,0.0,0,0,rough_terrain,4,15.1,0,1,None,0
2026-02-22 23:16:51.925905,27.088573394079166,50.86131409896527,65.11695385271757,0.5086131409896527,0.0,0,0,rough_terrain,4,15.0,0,1,None,0
2026-02-22 23:16:52.025905,27.317544454303675,46.53499000849594,64.79024624541908,0.4653499000849594,0.0,0,0,rough_terrain,4,14.9,0,1,None,0
2026-02-22 23:16:52.125905,27.389263075057166,42.599380456793554,65.46251914799998,0.42599380456793556,0.0,0,0,rough_terrain,4,14.8,0,1,None,0
2026-02-22 23:16:52.225905,27.319640157666075,48.378844364431664,64.54350740648448,0.4837884436443166,0.0,0,0,rough_terrain,4,14.7,0,1,None,0
2026-02-22 23:16:52.325905,27.180439231962694,53.23844230856797,65.26464421224257,0.5323844230856797,0.0,0,0,rough_terrain,4,14.6,0,1,None,0
2026-02-22 23:16:52.425905,27.214442092693858,51.66387378024828,65.39310372155461,0.5166387378024828,0.0,0,0,rough_terrain,4,14.5,0,1,None,0
2026-02-22 23:16:52.525905,27.346277971142182,41.99268739331832,64.77386351482495,0.4199268739331832,0.0,0,0,rough_terrain,4,14.4,0,1,None,0
2026-02-22 23:16:52.625905,27.42160977545924,44.17632436220422,64.99993905919264,0.4417632436220422,0.0,0,0,rough_terrain,4,14.3,0,1,None,0
2026-02-22 23:16:52.725905,27.543219870836264,38.60001819058916,63.97796000517355,0.3860001819058916,0.0,0,0,rough_terrain,4,14.2,0,1,None,0
2026-02-22 23:16:52.825905,27.243060648883876,50.79063556755041,65.06711334332381,0.5079063556755041,0.0,0,0,rough_terrain,4,14.1,0,1,None,0
2026-02-22 23:16:52.925905,27.373678165195667,44.828159173753065,64.3209718319961,0.4482815917375306,0.0,0,0,rough_terrain,4,14.0,0,1,None,0
2026-02-22 23:16:53.025905,27.576689403056307,40.783895469194256,65.93518504200692,0.40783895469194253,0.0,0,0,rough_terrain,4,13.9,0,1,None,0
2026-02-22 23:16:53.125905,27.267768899310944,46.28734372707269,65.51327335796367,0.4628734372707269,0.0,0,0,rough_terrain,4,13.8,0,1,None,0
2026-02-22 23:16:53.225905,27.205102186839643,50.956403697136295,65.52405525131088,0.509564036971363,0.0,0,0,rough_terrain,4,13.7,0,1,None,0
2026-02-22 23:16:53.325905,27.538574542927687,39.086121453772726,63.72269095979889,0.39086121453772726,0.0,0,0,rough_terrain,4,13.6,0,1,None,0
2026-02-22 23:16:53.425905,27.354622687859326,49.97792887589947,64.84632820220406,0.49977928875899474,0.0,0,0,rough_terrain,4,13.5,0,1,None,0
2026-02-22 23:16:53.525905,27.32494864641529,47.41322482033208,64.40331910739917,0.47413224820332084,0.0,0,0,rough_terrain,4,13.4,0,1,None,0
2026-02-22 23:16:53.625905,27.50438449407191,43.63397043788551,65.33066416747414,0.4363397043788551,0.0,0,0,rough_terrain,4,13.3,0,1,None,0
2026-02-22 23:16:53.725905,27.516793461173023,39.864742151610244,65.27621269752754,0.39864742151610244,0.0,0,0,rough_terrain,4,13.2,0,1,None,0
2026-02-22 23:16:53.825905,27.43517805953677,40.75704450608062,63.81782033174609,0.4075704450608062,0.0,0,0,rough_terrain,4,13.1,0,1,None,0
2026-02-22 23:16:53.925905,27.373295671173604,43.85411231441692,65.07451513607687,0.4385411231441692,0.0,0,0,rough_terrain,4,13.0,0,1,None,0
2026-02-22 23:16:54.025905,27.219691568754417,49.02097200382708,64.9875273618248,0.49020972003827085,0.0,0,0,rough_terrain,4,12.9,0,1,None,0
2026-02-22 23:16:54.125905,27.39163776962045,38.87282487897776,64.58030425622826,0.3887282487897776,0.0,0,0,rough_terrain,4,12.8,0,1,None,0
2026-02-22 23:16:54.225905,27.24085766274441,45.96684404024009,65.21686718443205,0.4596684404024009,0.0,0,0,rough_terrain,4,12.7,0,1,None,0
2026-02-22 23:16:54.325905,27.39509009186771,46.78699209678322,64.0853239104396,0.46786992096783225,0.0,0,0,rough_terrain,4,12.6,0,1,None,0
2026-02-22 23:16:54.425905,27.226000238452087,47.92828979525444,65.06925004176317,0.4792828979525444,0.0,0,0,rough_terrain,4,12.5,0,1,None,0
2026-02-22 23:16:54.525905,27.216383528946913,48.73618067665787,64.89613493113356,0.48736180676657864,0.0,0,0,rough_terrain,4,12.4,0,1,None,0
2026-02-22 23:16:54.625905,27.40441551164413,46.917494720167156,64.82859174711415,0.4691749472016715,0.0,0,0,rough_terrain,4,12.3,0,1,None,0
2026-02-22 23:16:54.725905,27.391783993038064,46.542133236440115,64.48924526100245,0.46542133236440114,0.0,0,0,rough_terrain,4,12.2,0,1,None,0
2026-02-22 23:16:54.825905,27.24923356893517,46.63568045962659,64.61614286714807,0.46635680459626594,0.0,0,0,rough_terrain,4,12.1,0,1,None,0
2026-02-22 23:16:54.925905,27.278429702705413,48.126534209240276,64.3964759114097,0.48126534209240274,0.0,0,0,rough_terrain,4,12.0,0,1,None,0
2026-02-22 23:16:55.025905,27.44524675879888,45.81025560549804,64.98177507128463,0.45810255605498046,0.0,0,0,rough_terrain,4,11.9,0,1,None,0
2026-02-22 23:16:55.125905,27.046527576785213,53.34387055716361,64.99418303129995,0.5334387055716361,0.0,0,0,rough_terrain,4,11.8,0,1,None,0
2026-02-22 23:16:55.225905,27.502576416004146,37.63841009631652,64.9236046258728,0.3763841009631652,0.0,0,0,rough_terrain,4,11.7,0,1,None,0
2026-02-22 23:16:55.325905,27.32522077078038,44.831727534501425,64.68697672222362,0.44831727534501425,0.0,0,0,rough_terrain,4,11.6,0,1,None,0
2026-02-22 23:16:55.425905,27.40213346414232,36.90607614924934,64.78235753719203,0.3690607614924934,0.0,0,0,rough_terrain,4,11.5,0,1,None,0
2026-02-22 23:16:55.525905,27.22137586195274,42.86956994552077,64.86560600683353,0.42869569945520775,0.0,0,0,rough_terrain,4,11.4,0,1,None,0
2026-02-22 23:16:55.625905,27.27678129627691,42.38074189316464,64.55255160861313,0.42380741893164636,0.0,0,0,rough_terrain,4,11.3,0,1,None,0
2026-02-22 23:16:55.725905,27.259351472479878,44.90048990811439,64.42935947541707,0.4490048990811439,0.0,0,0,rough_terrain,4,11.2,0,1,None,0
2026-02-22 23:16:55.825905,27.195229114384492,43.74816088359661,64.62251912483978,0.4374816088359661,0.0,0,0,rough_terrain,4,11.1,0,1,None,0
2026-02-22 23:16:55.925905,27.27171721221747,44.499574680991536,65.35021757614474,0.4449957468099153,0.0,0,0,rough_terrain,4,11.0,0,1,None,0
2026-02-22 23:16:56.025905,27.453673692427618,37.45733101444881,64.32743194841015,0.37457331014448814,0.0,0,0,rough_terrain,4,10.9,0,1,None,0
2026-02-22 23:16:56.125905,27.514774650639517,37.81710902891513,65.14561360917864,0.3781710902891513,0.0,0,0,rough_terrain,4,10.8,0,1,None,0
2026-02-22 23:16:56.225905,27.374682579907095,40.459423552142994,64.96684102189855,0.4045942355214299,0.0,0,0,rough_terrain,4,10.7,0,1,None,0
2026-02-22 23:16:56.325905,27.605746338370153,35.82416584525651,64.88407638765412,0.35824165845256506,0.0,0,0,rough_terrain,4,10.6,0,1,None,0
2026-02-22 23:16:56.425905,27.535464314721327,44.10767452892259,64.46076347428657,0.44107674528922586,0.0,0,0,rough_terrain,4,10.5,0,1,None,0
